Area;Perimeter;Major_Axis_Length;Minor_Axis_Length;Eccentricity;Convex_Area;Extent;Class
11149;4113089905;164672287;8750299072;847135723;11393;75921005;Osmancik
11355;4289920044;1722812653;8536949158;868594289;11690;614248633;Osmancik
12476;4527579956;1923231201;8367256927;900400281;12654;806411982;Osmancik
10114;3983670044;16102005;8084944916;864804924;10305;674536467;Osmancik
11919;4352619934;1718451843;8998160553;851951838;12168;611230791;Osmancik
11994;4447609863;1834491272;8442697144;887804866;12262;724187911;Osmancik
10782;4128800049;1655458679;8434690094;860466063;11112;694716513;Osmancik
12191;4416879883;180116272;8787493896;872911274;12481;601134121;Osmancik
9822;3983349915;16062323;7928845978;869671941;10085;631518006;Osmancik
11944;4427890015;1826370392;8410048676;887670696;12128;584544599;Osmancik
10523;4290570068;1738842621;7885678864;891255498;11003;586566329;Osmancik
10541;4065360107;1629910736;8369825745;858080983;10901;774617851;Osmancik
12091;442;1812117767;8629921722;879318535;12400;635031521;Osmancik
10899;4214400024;173638382;8115625763;884052992;11267;693452954;Osmancik
12192;4285929871;172949585;9053118896;852053821;12383;740524769;Osmancik
12549;4488479919;1758460388;9287818909;849133015;12989;664988577;Osmancik
11465;4195950012;1679875183;8807779694;851526499;11685;753780425;Osmancik
10567;3985920105;1614571533;8376702118;854884148;10720;641123652;Osmancik
11542;4264039917;1752760773;8445689392;876253366;11738;627282619;Osmancik
10689;4162550049;1706242371;8048485565;881754696;10892;626920819;Osmancik
9933;3977200012;1608506317;7978276825;868319452;10161;706371784;Osmancik
11237;4295299988;1793839264;8049434662;893669069;11430;590426624;Osmancik
12155;4342749939;1747768097;8950150299;858931601;12388;80294621;Osmancik
11095;4232409973;1701550446;846175766;867580414;11350;772363365;Osmancik
12344;4427019958;1797357788;8892992401;869017482;12609;718970239;Osmancik
11607;426428009;1721815338;8726352692;86205709;11842;644189119;Osmancik
10381;4141879883;1747446289;770795517;897458792;10556;607289135;Osmancik
11083;4217869873;171485672;8367474365;872877121;11415;6976583;Osmancik
9017;3787909851;1553697205;7475442505;876644373;9290;664088964;Osmancik
12404;4543840027;1860759735;8598781586;886821926;12659;572985947;Osmancik
10198;4001950073;1665941162;7823194122;882881403;10351;624992311;Osmancik
9817;4077460022;1700886536;7470610809;89838022;10032;583061099;Osmancik
11251;4317090149;1817895813;798299408;898421705;11408;562268853;Osmancik
11489;4472369995;1821021271;8212137604;892542481;11913;559456587;Osmancik
10832;4200769958;1678293915;8405239868;865551174;11207;597298026;Osmancik
12992;4588940125;1834208221;9205143738;864949286;13372;775919735;Osmancik
10787;4012550049;1600178833;8663780212;840748608;11010;658346057;Osmancik
12440;4348049927;1733927917;9269048309;845124602;12716;680339098;Osmancik
9585;3977200012;1638531189;7540805817;887806237;9759;726301432;Osmancik
10803;4113099976;1652231293;8478220367;858306348;11098;643073976;Osmancik
14092;466447998;1851782379;9808610535;84819454;14434;663840234;Osmancik
10623;4230230103;1750342712;7842090607;894017696;10897;587295473;Osmancik
10589;408756012;1678834076;810369873;875786841;10775;617938817;Osmancik
12899;4622690125;1904305267;8737380981;88852793;13132;682956517;Osmancik
11462;4245570068;1754199982;8414051819;87745893;11650;798245013;Osmancik
12433;4424819946;173859314;9310706329;844515562;12769;629837871;Osmancik
10150;4057369995;1647185516;8026424408;87324518;10338;59270072;Osmancik
11850;4346220093;1800014496;849884491;88151598;12073;792112291;Osmancik
10763;4112829895;1685705872;8179901886;874374986;10963;767305911;Osmancik
11764;4285610046;1715862732;8872550201;855931163;12125;6880337;Osmancik
11665;4357059937;1827518921;8197319794;893758178;11895;645902574;Osmancik
11147;4174620056;1693327179;8487739563;865304708;11331;715468526;Osmancik
13645;4546149902;1826046448;9570824432;85163939;13819;627529442;Osmancik
10854;4152799988;1701440277;8200539398;876184225;11071;623721421;Osmancik
12312;4477170105;1789607391;8851752472;869109452;12593;618320584;Osmancik
11652;4295209961;1724120483;8748265839;861707985;11982;630519509;Osmancik
13460;4510480042;1814749908;9535157776;850839674;13697;725997865;Osmancik
11444;424368988;1742206573;8426457214;875252783;11638;656569123;Osmancik
11859;4362529907;184635376;821749115;895497799;12049;64813906;Osmancik
12650;438144989;1758398285;9256993866;850209355;12871;794348538;Osmancik
11227;4278110046;1795554352;803201828;89436996;11430;592704058;Osmancik
12279;4554150085;1916533356;8247570038;90266788;12549;592044353;Osmancik
11694;4313890076;1770701599;851100235;87690866;11875;687882364;Osmancik
11419;4315130005;1759565277;8367269897;87969923;11732;667777777;Osmancik
11357;4270409851;1785951538;8139303589;890112698;11546;596731842;Osmancik
12339;4532640076;1915043793;8277468872;901761532;12534;618930578;Osmancik
11792;4439110107;1861972351;8123108673;899818897;12012;625338078;Osmancik
11377;4293859863;1725396423;8588433838;867311478;11746;735423386;Osmancik
12073;4397990112;1773865051;8763169861;869453073;12337;684177697;Osmancik
13010;4505610046;1861474457;9026013947;87457782;13184;633367419;Osmancik
12188;4342130127;1717588959;9143890381;846513152;12529;62196368;Osmancik
11417;4192749939;1701563721;8650347137;861135006;11584;631436288;Osmancik
10811;4202319946;1745891571;7997838593;88890332;11027;683807731;Osmancik
11062;4111090088;1678031921;8498282623;862273157;11242;822575867;Osmancik
11745;4267659912;179015274;8402513885;88299942;11904;685399175;Osmancik
11363;4232659912;1758741608;8384262848;8790555;11548;791350365;Osmancik
13524;4727349854;1920857849;9137776947;879600346;13947;59629631;Osmancik
10491;4119949951;1747058105;7703625488;897532403;10658;767615438;Osmancik
10815;4140620117;1713505096;8088232422;881583273;11015;727645814;Osmancik
13269;458493988;1834043579;933401413;860807359;13619;610742867;Osmancik
9962;4087210083;1658337708;7849386597;880885899;10231;618680894;Osmancik
12164;4350859985;1775858002;8819933319;867946565;12354;710223615;Osmancik
12434;4378970032;1832287292;8701015472;88005501;12605;725014567;Osmancik
11107;4084580078;1621762848;8787323761;840483069;11330;661130965;Osmancik
12483;4374020081;1734919739;9270433807;845267296;12767;77534163;Osmancik
12494;4372189941;1792800751;8950730133;866452456;12729;705238223;Osmancik
13415;4642929993;1919577789;8988296509;88359952;13660;580660522;Osmancik
12868;4548590088;1915861511;865089035;892250657;13082;786744952;Osmancik
13034;4498510132;1801970978;9386511993;853616178;13333;623159289;Osmancik
12918;4598280029;1933465729;8605883026;895480156;13179;776695549;Osmancik
12260;4532380066;1908468628;8303070831;900399268;12586;788323045;Osmancik
12419;4521990051;1833866119;8775106812;878085852;12720;582286179;Osmancik
12881;4577839966;1926271667;8660134888;893239975;13109;57203126;Osmancik
12624;4527319946;1921109619;8461237335;897784531;12791;565591395;Osmancik
12437;4346719971;1749661865;9187350464;851044893;12670;728630841;Osmancik
14026;4677650146;1917354126;9424736786;870849848;14222;627730012;Osmancik
11271;4044639893;1589888306;913405838;818497956;11462;670095146;Osmancik
11929;4368630066;1771895447;8698806763;871197701;12230;693546534;Osmancik
12387;442269989;177719635;9097150421;859055698;12754;585065186;Osmancik
12837;4456380005;178198288;9373123169;850488245;13197;7629264;Osmancik
12638;4545610046;1875693665;8698496246;885967016;12902;768594563;Osmancik
10594;401243988;1671878052;8109770966;874475598;10738;787775159;Osmancik
12337;4462200012;1805418091;8779290771;873806;12628;612927258;Osmancik
12249;4403859863;1785881042;8866049957;868063927;12538;77319783;Osmancik
12198;44242099;1836641846;8549795532;885041356;12391;713834286;Osmancik
11523;4414030151;1830505981;8127246094;896032214;11815;782812476;Osmancik
12094;4323909912;173418808;8967160034;855936348;12318;637869179;Osmancik
10246;4199500122;1789237061;7424162292;909851253;10525;777862132;Osmancik
10578;4146199951;1677519226;8158570099;873765588;10899;603973985;Osmancik
12131;4449259949;183838089;8505927277;886522353;12419;784162879;Osmancik
13340;4746820068;2013853302;8588858795;904492855;13603;701662123;Osmancik
11387;4347929993;1821069336;8046818542;897077501;11612;564719319;Osmancik
12331;4414400024;1756099243;9082543182;855864644;12617;61939925;Osmancik
12297;4406010132;173326355;9203753662;847367346;12678;722163498;Osmancik
11776;4303330078;1735693054;8746633148;863745987;12011;616673648;Osmancik
12823;4506409912;180697525;9178144836;861399174;13195;697850347;Osmancik
10973;4192630005;1698407745;8349603271;870813489;11285;77767539;Osmancik
13361;4567449951;1831962738;9364110565;859490454;13610;685601413;Osmancik
9414;4078250122;1795458832;6691815948;927948713;9583;810433865;Osmancik
10997;4214849854;1715614166;8259305573;876490176;11249;610334098;Osmancik
11502;4259559937;1732731934;8545619202;869922996;11776;637583137;Osmancik
12031;4444620056;1847829895;8448427582;889359772;12253;58845681;Osmancik
13095;4493460083;1807814026;9273416138;858410716;13294;637226284;Osmancik
11670;4340859985;1729773407;8795358276;861080408;12102;666476309;Osmancik
12214;4442919922;1808753967;876839447;874638677;12525;625845432;Osmancik
10819;4132569885;1651613922;8457161713;858952999;11091;609521151;Osmancik
11217;4240849915;1686538391;8648292542;858517885;11546;771882713;Osmancik
12574;466519989;1978632355;8188799286;910339832;12902;661789477;Osmancik
10884;4067189941;1567771301;8960812378;820557654;11233;723670185;Osmancik
12749;4434370117;1771732025;9291597748;851449966;13028;740102172;Osmancik
10412;4087200012;1637529144;8241429138;864120841;10735;689308167;Osmancik
12737;4451539917;1789357452;9193397522;857920706;12942;618541181;Osmancik
10360;4112399902;1694011078;7857222748;885927558;10538;784848511;Osmancik
10809;4260539856;1763165588;7929938507;893151581;11121;748960614;Osmancik
11890;434026001;1781897736;853498764;877824187;12132;715920031;Osmancik
12013;4434779968;189286911;8128727722;903095603;12160;567775786;Osmancik
12323;4386530151;1746047516;9100724792;853423178;12504;615657449;Osmancik
11669;432098999;1752770538;8684152985;86863476;11886;779804885;Osmancik
11658;4432609863;1798141937;8387640381;884541512;12024;593101323;Osmancik
10800;4064830017;1634089661;8519110107;853350997;10960;630656958;Osmancik
12280;4444230042;1827072449;8671579742;880192935;12565;663389325;Osmancik
11639;4283120117;1723714752;8717017365;862702906;11836;706936359;Osmancik
11145;4203150024;1691323395;8558922577;86250484;11364;771280289;Osmancik
10036;4028590088;1661565857;7791069031;883251667;10255;591570854;Osmancik
11860;4320589905;1743138275;8815498352;862694323;12140;710860729;Osmancik
11778;4322569885;1734862061;8775865173;862619281;12104;664972901;Osmancik
11759;4261380005;1736890717;8718202209;864900708;11941;693664491;Osmancik
12373;438881012;175827301;9091231537;855952382;12622;768175304;Osmancik
13218;4587630005;183630661;9350395966;860650718;13547;776615739;Osmancik
11656;4343959961;1755900726;8571838379;872746706;11955;595179737;Osmancik
12086;4385029907;1794166412;8654946899;875954509;12292;62947917;Osmancik
14009;4819769897;1985250854;9106323242;888591766;14455;684200227;Osmancik
11454;4193129883;1741763153;843767395;874828398;11604;822136104;Osmancik
11923;4323340149;174236618;8813159943;862641633;12187;62450242;Osmancik
11469;4298580017;1755099487;8511319733;874543011;11709;78922379;Osmancik
11451;4262470093;1761217957;8435531616;877836645;11666;608480811;Osmancik
12831;4527200012;184246521;8926257324;874805868;13073;611232877;Osmancik
12201;4434559937;178085556;8847780609;86784929;12544;639130414;Osmancik
11794;434618988;1764444427;8610284424;87285012;12110;598376453;Osmancik
11487;4280889893;1739547729;8548769379;870913506;11695;648616612;Osmancik
12863;4485079956;182861908;9077281189;868093371;13133;736206532;Osmancik
11070;4194030151;1735750427;8215421295;88089776;11266;600585938;Osmancik
12220;4369819946;1714109192;9214522552;843219638;12653;623978734;Osmancik
11690;4325190125;1830266266;82307724;893177867;11846;57891351;Osmancik
12416;4497399902;1906075592;8351945496;89888972;12607;677211761;Osmancik
10629;4168900146;172190918;7967411804;88651073;10819;694932997;Osmancik
11379;4381640015;1822000885;8088666534;896054447;11735;594141603;Osmancik
11825;4374509888;1823555756;836619873;888547361;12044;730028391;Osmancik
11314;4240849915;1787831573;8183676147;889084458;11482;760451674;Osmancik
10805;4104450073;1647044373;8479467773;857292712;11050;584971011;Osmancik
12613;4502059937;1848757324;8806604004;879254341;12832;607299328;Osmancik
10289;4065379944;1702439728;7737797546;890740454;10522;624408305;Osmancik
10852;433644989;1779626312;8045235443;891980231;11315;776085258;Osmancik
9798;4166679993;1824251862;6940626526;924795628;9994;586706579;Osmancik
10847;4144509888;1655851746;850072937;85816437;11148;679721773;Osmancik
11433;4269249878;175868515;8419808197;877948105;11719;607524335;Osmancik
10502;4028340149;1626251373;8331459808;858800173;10798;639196575;Osmancik
11296;4247009888;1692068939;8700450134;857676268;11626;611023962;Osmancik
11378;4266140137;1793922119;8197147369;889497519;11535;596800447;Osmancik
10318;4132109985;173160965;7691556549;895934939;10614;681956351;Osmancik
9862;3968619995;1667616577;757184906;890975118;10064;640389621;Osmancik
11139;4233240051;1730767059;8268975067;878488421;11380;716426551;Osmancik
12269;4356560059;1759555206;902980957;858276784;12583;778835773;Osmancik
10780;4071579895;1633930206;8559427643;851807356;11096;673749983;Osmancik
11867;4348129883;185704483;81847229;897635221;12004;681072056;Osmancik
10968;4067940063;1615101318;8789692688;838943005;11184;693738163;Osmancik
12381;4341589966;1731007385;9196291351;847203732;12643;743157268;Osmancik
10745;4222330017;183709549;7503774261;912776828;10883;822300434;Osmancik
11366;4231149902;1719066467;8557929993;86727792;11599;611404002;Osmancik
12605;4488460083;1867164459;8667118073;885737717;12804;725969017;Osmancik
11983;430631012;1756786499;8790483093;865810037;12248;622267246;Osmancik
11385;4366069946;1800699005;8265318298;888433099;11778;759759784;Osmancik
12053;4496040039;1895009918;8226611328;900855184;12295;564464033;Osmancik
11964;447506012;1914438477;8027490997;907841682;12166;754683673;Osmancik
12577;4431459961;1815305481;8981943512;869012773;12826;605565965;Osmancik
10492;4059100037;1627976532;8349519348;858462036;10888;629129946;Osmancik
11342;4401990051;1880708466;7718611145;911901236;11532;578555405;Osmancik
12071;4387000122;1787846069;8750312042;872040808;12437;645369947;Osmancik
11790;4323269958;1813406982;8365612793;887233734;11990;60461539;Osmancik
11634;427105011;1713263397;8826649475;85707289;11967;709693134;Osmancik
10915;4195859985;1715423279;8283171082;87569505;11246;78344816;Osmancik
9117;3938380127;1676113739;6995188904;908747792;9333;540266693;Osmancik
10390;4207940063;174045639;7764330292;894978702;10689;728815913;Osmancik
11174;4303049927;1754827728;8301683807;881021142;11604;6736601;Osmancik
12027;4452019958;1787362518;8769733429;871355474;12455;611874223;Osmancik
12537;4401059875;1772747192;9108681488;857899606;12845;670427799;Osmancik
11392;4245239868;1721981659;8584371948;86687988;11707;678095222;Osmancik
10538;4013429871;1667662506;8117021179;873552203;10682;793524086;Osmancik
11912;4303710022;1774822083;865856781;872924387;12119;722377181;Osmancik
11335;4265840149;172746994;8512076569;870171964;11618;666764677;Osmancik
12067;4400010071;1877613525;8231121063;898788691;12200;617237866;Osmancik
12416;4479630127;1872995453;8539174652;890025854;12660;620582819;Osmancik
11447;436868988;1804373169;8231012726;889892578;11733;572579026;Osmancik
12683;4445310059;1766249695;9258024597;851618052;13094;668088913;Osmancik
10584;4370480042;1884414215;7254808807;922920704;10936;558051229;Osmancik
10817;4039979858;1674233551;827212677;869413972;10953;785092175;Osmancik
11926;4357539978;1732695923;8963291168;855802178;12308;753189325;Osmancik
10941;4234079895;1728510895;8142478943;88209635;11248;629516661;Osmancik
9679;3998479919;1685392151;7409880066;89816761;9917;625096858;Osmancik
12735;4413800049;1747375183;941065979;842587352;13066;697426081;Osmancik
11691;4262799988;1761899567;8512367249;875545442;11908;61824429;Osmancik
11573;4272810059;1767890625;8464528656;877928078;11828;60683763;Osmancik
11490;4245620117;1724064636;8588819885;867077827;11733;614274263;Osmancik
10380;399053009;1618736725;8276502228;859405935;10606;685963511;Osmancik
10032;4030960083;1656066132;7848327637;880571187;10307;745984554;Osmancik
11287;4219930115;1761826019;8272873688;882899284;11469;816419542;Osmancik
11201;4165350037;1710029907;842417984;870236874;11384;757643402;Osmancik
13387;4589559937;1804008179;957420578;847548127;13653;632955074;Osmancik
12188;4412829895;1814772491;8631768799;87964046;12364;601460695;Osmancik
11016;4043540039;1667065887;8450534821;861998618;11146;763303757;Osmancik
11881;429802002;1735250397;8833555603;860727966;12215;646796227;Osmancik
10816;4177810059;1709293213;8166611481;87848109;11119;589106739;Osmancik
11125;4202090149;173171936;8277818298;878353536;11408;64213562;Osmancik
9369;3967600098;164617218;7385871124;893697798;9592;652800977;Osmancik
11601;4471279907;1913825684;7836670685;912320554;11925;578661203;Osmancik
12945;454678009;1859101715;8959597015;876208901;13220;652601302;Osmancik
12070;4444549866;1839394684;8508071136;886594594;12400;681920886;Osmancik
12036;4361549988;1773365784;879798584;868255138;12353;615431786;Osmancik
12419;4391570129;1758540649;9091184998;856001556;12675;62381959;Osmancik
11334;4333890076;1789897308;822980423;888026655;11566;711577117;Osmancik
10562;4071940002;1687752686;8046923065;87902087;10724;611226857;Osmancik
10895;4115899963;1674412231;8425878143;864161789;11155;686255991;Osmancik
10583;4013099976;164735611;8248628235;865609765;10769;723475516;Osmancik
10440;4056149902;1652468414;8202889252;868092656;10716;598417997;Osmancik
10365;4163389893;1695865784;7964149475;882867873;10684;592963398;Osmancik
11632;4424440002;1870115204;8088976288;901615262;11860;794535518;Osmancik
11535;4208120117;169730423;8786319733;855584443;11793;660199165;Osmancik
9762;3972489929;1618663025;7829550171;875231206;10126;748619616;Osmancik
11119;4150239868;1712815094;8317961884;874163866;11346;632336199;Osmancik
11396;4312969971;1776383972;828576355;884552896;11612;753205538;Osmancik
12126;4329509888;1698047485;9243898773;838836133;12476;751860142;Osmancik
11243;4309330139;1799996643;8103175354;89293921;11524;738941848;Osmancik
12574;444631012;174560257;9324240112;845385969;12964;654725313;Osmancik
13098;4587330017;1873157654;9063008118;875158787;13423;601930141;Osmancik
10961;4193880005;1695791473;8424118042;867884457;11323;75854671;Osmancik
10590;4125069885;1737112427;7852342224;892000616;10743;783921838;Osmancik
10579;4051220093;167293335;8134564972;873822153;10750;796371579;Osmancik
11323;4224379883;1699845581;8626496124;861659348;11628;60312134;Osmancik
10512;4180669861;1708183594;7928153992;885768235;10776;587919474;Osmancik
10866;4043580017;1639323578;8532536316;853866994;11039;628673911;Osmancik
11919;4342630005;1755641785;8784673309;865812719;12152;609636307;Osmancik
12692;4567929993;1812328186;9112804413;86438936;13147;783553541;Osmancik
8328;3697380066;1525658569;7056860352;886595726;8579;584421039;Osmancik
11354;4268729858;1723962555;8540240479;868673921;11703;729222894;Osmancik
11291;4326459961;1770127258;8256719208;884548724;11586;652658939;Osmancik
11905;43325;1727705994;8923660278;856285155;12224;732074797;Osmancik
10725;4116910095;1646003418;8429296875;858921707;11009;66614908;Osmancik
11907;4481650085;1859811554;8281884003;895377576;12209;565384626;Osmancik
11862;4362999878;1772002106;8644499207;872934222;12146;761556268;Osmancik
11912;4396359863;1799776001;8530269623;880544841;12222;603964925;Osmancik
12101;4359289856;1783973236;8698376465;873075843;12302;740575254;Osmancik
11749;4552569885;1925899963;7804095459;914220035;12001;606650472;Osmancik
13325;4683500061;1889027405;9083171082;87680918;13643;612643659;Osmancik
10272;4136919861;175919632;7496435547;904662669;10462;594788671;Osmancik
11259;4215050049;1722118378;8422154999;872251332;11522;79366982;Osmancik
10574;4159570007;1727042999;7868139648;890192568;10831;672774732;Osmancik
11443;4272309875;1769819794;8291759491;883458912;11618;628978193;Osmancik
9346;383743988;1580488739;7598288727;876854599;9539;679017723;Osmancik
11432;424177002;1706646423;8686542511;860776484;11702;660198689;Osmancik
10993;42870401;1795782318;7864100647;899013638;11169;568760335;Osmancik
10218;4017730103;1632447662;8051644897;869901597;10516;695385873;Osmancik
11200;4281669922;1761075134;8236244202;88389641;11424;584246218;Osmancik
9080;3965400085;1656870117;7025222778;905659556;9387;578086197;Osmancik
13103;4567860107;1841746674;9196734619;866401196;13401;76162523;Osmancik
10561;4179330139;1728907166;7952290344;887939394;10804;647914112;Osmancik
11249;4189379883;1686086273;8619229126;859463334;11423;621904016;Osmancik
10214;3922399902;1589323425;8207255554;856347919;10371;664541304;Osmancik
12042;4407000122;1771113586;8822966003;867085576;12424;751685381;Osmancik
11226;4250130005;1802342834;7979391479;896658301;11414;713078856;Osmancik
14932;4888649902;2039393005;9411239624;88715446;15200;78161639;Osmancik
10873;4166690063;1689403534;8334116364;869849563;11151;682291687;Osmancik
11859;4218129883;1699307861;8938180542;850491047;12056;701466918;Osmancik
9519;4022189941;1733811798;705107193;913570523;9682;751005888;Osmancik
11565;4284859924;180718338;8182832336;891614795;11737;764072418;Osmancik
11860;4297929993;1782135773;8530594635;877993524;12032;700572968;Osmancik
13085;4463070068;1791730499;9419095612;850671113;13319;79457128;Osmancik
10453;4215159912;1719844513;7882699585;888778031;10701;578985274;Osmancik
9120;383572998;1584627075;741576767;883738041;9293;617635131;Osmancik
11316;4296350098;1772783051;8278518677;884268582;11544;756417096;Osmancik
12800;4482919922;1855536804;8876694489;878147721;13000;781440794;Osmancik
11599;4323169861;1808818512;8232106018;890435457;11788;615005314;Osmancik
11715;4303789978;1727517853;8785530853;86102432;12009;778353572;Osmancik
10132;3986719971;1628451996;8007435608;87075299;10306;668911338;Osmancik
11828;4379070129;1849572601;823454361;895424545;12020;616426945;Osmancik
11624;4523710022;1900177155;7930647278;908739626;11979;58600527;Osmancik
11910;4347380066;1783672791;863225174;87509048;12118;791625142;Osmancik
12136;4554289856;1955704041;8009986877;912278473;12334;772304952;Osmancik
11787;4345140076;1812904663;8334933472;88804543;11965;744128764;Osmancik
12347;4522900085;1868960419;8522989655;889965236;12659;605245113;Osmancik
11247;4191910095;1738454895;8295931244;878793955;11439;692719877;Osmancik
12037;4362019958;1772335205;8729960632;870273829;12285;671932578;Osmancik
11765;4292929993;1750630798;8672859955;868657351;11969;611168802;Osmancik
10536;4253670044;1829502106;7386765289;914865732;10704;750427365;Osmancik
11320;4239920044;1730910645;8460881805;872389734;11556;598941803;Osmancik
11569;4330130005;1837203064;8048042297;898945987;11734;610372484;Osmancik
12182;4338370056;1806137238;8660643768;877535343;12341;777905464;Osmancik
11584;4347390137;1808474274;8218374634;890778959;11863;681732595;Osmancik
10803;409125;1694149323;8178897095;875745475;10968;74354738;Osmancik
11908;4307030029;1743730011;8810850525;86295104;12162;688323677;Osmancik
10144;416151001;1736658173;7535470581;900958002;10414;570400357;Osmancik
12608;440125;1746025238;9352519989;844442427;12835;631031036;Osmancik
12099;4271789856;1709197998;9133011627;845266581;12326;786159873;Osmancik
12579;4458880005;185280304;8688208008;883239388;12794;652979672;Osmancik
10685;4210379944;1724181824;7999727631;885849655;10971;586314738;Osmancik
12120;441;1803765259;8671607971;876857519;12479;642255306;Osmancik
9468;3864979858;1624738922;7497503662;887161553;9608;753761649;Osmancik
12663;4412879944;1808767395;8998505402;867467523;12833;716435671;Osmancik
11266;4147290039;1664273529;8776852417;849636734;11452;619010985;Osmancik
12161;4305870056;1716247559;9209138489;843845844;12460;688696325;Osmancik
10035;3980969849;1626618652;7964611816;871923447;10236;598069012;Osmancik
12161;4485920105;1864012909;8441882324;891567647;12453;60783726;Osmancik
12397;4333519897;1716092987;9298809814;840469182;12631;634766996;Osmancik
11410;436368988;180802597;8164021301;892249167;11710;617825449;Osmancik
11703;422053009;1660104065;9112495422;835880697;12023;653762341;Osmancik
12535;4429379883;1858367004;8691271973;883896112;12669;601718485;Osmancik
11782;4337369995;1827408142;830475235;890769541;12083;756565869;Osmancik
12693;4481579895;1800895996;9182331848;860248089;13035;593408108;Osmancik
12678;4529259949;1908385925;8565090179;893625557;12930;639527857;Osmancik
11840;4201409912;166928894;909812851;838416398;12021;796609044;Osmancik
12397;4463190002;1848002625;8641623688;883929789;12594;597849131;Osmancik
13056;4856610107;2055296478;8262532806;915634513;13492;536423028;Osmancik
12266;438822998;1788424377;8880107117;86801815;12554;769993722;Osmancik
9571;3885920105;1609365845;7643877411;880006254;9720;637429237;Osmancik
11236;4214440002;1717626495;8428899384;871312022;11440;608304918;Osmancik
14658;4771170044;1895666351;9999777985;849550545;15048;649503708;Osmancik
11553;4324779968;1779644012;8406337738;881405354;11845;581546366;Osmancik
12615;4582349854;1850419617;8818565369;879135907;13014;621673584;Osmancik
12692;4477390137;1748806305;9416078949;842670977;13148;645706117;Osmancik
10975;4205220032;1699667511;8340963745;871305525;11305;68679601;Osmancik
13553;4551900024;1793602295;9749701691;839356005;13877;721211135;Osmancik
12213;4422720032;1836993103;8581993103;884164274;12474;795376122;Osmancik
12837;4647680054;1943007202;8533184052;898401976;13053;584270179;Osmancik
12885;4634379883;192967865;8665742493;893493056;13263;589028597;Osmancik
11911;4410599976;1852055817;8224365234;89599365;12119;580458105;Osmancik
13045;446006012;1746897736;9645601654;833740771;13351;632791638;Osmancik
12637;4552909851;1878065033;8684584045;886660039;12958;617342472;Osmancik
11483;429552002;1738620453;8540531921;871032953;11770;772329807;Osmancik
12237;4323900146;1696468048;9341069031;83475697;12577;704571605;Osmancik
12675;4661010132;1958082275;8340395355;904748023;12977;580250859;Osmancik
12649;4599450073;1904369659;8574949646;892888606;12886;698184013;Osmancik
13217;4717510071;1941313171;8809217834;891115665;13520;572090209;Osmancik
11372;4355929871;1795671539;8147212982;891147375;11608;57996738;Osmancik
12831;4552420044;1872671204;8807061768;882509768;13084;616519332;Osmancik
11742;4280339966;1712318878;8802339935;857754469;11951;630442977;Osmancik
10667;4117470093;1639302521;8471981049;856103718;10987;666104674;Osmancik
11470;427197998;174039093;8510541534;872282803;11767;639781356;Osmancik
10167;4068259888;160961853;8292120361;857093692;10479;665031374;Osmancik
12720;4434549866;1832023926;8949655151;872557223;12904;77655679;Osmancik
11027;4223890076;1728674316;8266506958;878251433;11350;78183496;Osmancik
11794;4221019897;1692856598;8953070831;848700643;12026;76395905;Osmancik
12301;4400069885;1754166718;905779953;856372178;12591;669624388;Osmancik
12204;436855011;1692932281;931858139;834874511;12505;747794092;Osmancik
11458;4374410095;1786035919;8398284912;882549644;11732;762037754;Osmancik
10882;4117460022;1689594727;8318147278;870416462;11033;754018843;Osmancik
12053;4409779968;1800957489;867628479;876303434;12351;59048599;Osmancik
11281;4249710083;1709759674;8527378082;866747499;11543;689463377;Osmancik
10948;4084389954;1671761169;836878891;865680397;11132;754670143;Osmancik
11525;4322990112;1771161041;8365916443;881416023;11794;644971728;Osmancik
12340;4563970032;1892250671;8449087524;894778669;12624;636148036;Osmancik
11340;42092099;1696353149;8617671967;861350179;11639;630630612;Osmancik
12326;4440669861;1810114288;8766716766;874891818;12597;670802712;Osmancik
11975;4349110107;1765402832;8728521729;869222581;12216;760317445;Osmancik
9944;4073609924;1696447449;7597413635;894112408;10212;558588922;Osmancik
11432;4285369873;1726930084;8530267334;869487166;11696;622861505;Osmancik
12695;4478340149;1790823822;9147324371;859706342;12947;607968986;Osmancik
10864;4265780029;1741101379;811230545;884821832;11170;578118324;Osmancik
12913;4490239868;1781638031;9314697266;852445245;13198;625629842;Osmancik
13117;4518680115;1737209015;9830622101;824483514;13453;655620515;Osmancik
10713;4434039917;1928861847;7178689575;928163648;10969;696101367;Osmancik
10344;4061889954;1693666534;7896368408;884663939;10533;717436552;Osmancik
10483;4190159912;1766201019;7632421875;901807606;10773;692861855;Osmancik
11697;4241480103;1705520935;8891114807;853365123;11939;627252281;Osmancik
12764;4495490112;1859380951;8823936462;880221486;12950;724321842;Osmancik
10784;4241440125;1769599609;7846128082;896331608;11091;636900544;Osmancik
12811;4539370117;1857288971;895105896;876203001;13112;585084021;Osmancik
12593;4495700073;1793675537;9069927979;862731934;12945;627578974;Osmancik
10767;4106229858;1660231781;8388679504;862960398;10978;772160053;Osmancik
10572;4032690125;1645725098;8197684479;867108107;10745;747085035;Osmancik
11312;42154599;168256012;8721075439;855185688;11622;769209862;Osmancik
10740;4227680054;18296492;7503801727;912030458;10886;556361377;Osmancik
11052;4189500122;1704664459;8359331512;871508777;11338;701981723;Osmancik
11906;4338559875;1742997894;8825260925;862341821;12179;620847881;Osmancik
